Depot Name,Location,x,y,commenceTime
DEPOT,SE13 7TW,51.465336,-0.021253,20140610T090000


Visit Name,Location,x,y,windowStart,windowEnd,visitLength,Transport Mode
v28,SE12 0JQ,51.441768,0.01871,20140610T120000,20140610T130000,30.0,Public Transport
Route Name,Route0
Time,121.0
Emissions,1.393789392
Distance,9.297444584
Cost,37.13333333333333

Visit Name,Location,x,y,windowStart,windowEnd,visitLength,Transport Mode
v23,SE12 8SS,51.455336,0.012558,20140610T150000,20140610T160000,30.0,Public Transport
Route Name,Route1
Time,95.0
Emissions,0.976565089
Distance,6.9303894
Cost,32.13333333333333

Visit Name,Location,x,y,windowStart,windowEnd,visitLength,Transport Mode
v22,SE12 9QB,51.435783,0.026763,20140610T140000,20140610T150000,30.0,Public Transport
Route Name,Route2
Time,135.0
Emissions,1.818114444
Distance,12.435097576
Cost,39.13333333333334

Visit Name,Location,x,y,windowStart,windowEnd,visitLength,Transport Mode
v25,SE21 8BX,51.431052,-0.089875,20140610T090000,20140610T100000,30.0,Public Transport
Route Name,Route3
Time,180.0
Emissions,2.961744995
Distance,17.264731022
Cost,46.8

Visit Name,Location,x,y,windowStart,windowEnd,visitLength,Transport Mode
v17,SE12 8BP,51.451997,0.026286,20140610T090000,20140610T100000,30.0,Public Transport
Route Name,Route4
Time,106.0
Emissions,1.33424339
Distance,8.280745338
Cost,34.13333333333334

Visit Name,Location,x,y,windowStart,windowEnd,visitLength,Transport Mode
v20,SE26 6HP,51.426178,-0.061956,20140610T120000,20140610T130000,30.0,Public Transport
Route Name,Route5
Time,140.0
Emissions,1.09772983
Distance,12.326630542
Cost,40.46666666666667

Visit Name,Location,x,y,windowStart,windowEnd,visitLength,Transport Mode
v13,SE12 9ET,51.44304,0.020551,20140610T130000,20140610T140000,30.0,Public Transport
Route Name,Route6
Time,121.0
Emissions,1.239512098
Distance,9.452613764
Cost,37.46666666666667

Visit Name,Location,x,y,windowStart,windowEnd,visitLength,Transport Mode
v21,SE26 6BP,51.424959,-0.064942,20140610T130000,20140610T140000,30.0,Public Transport
Route Name,Route7
Time,147.0
Emissions,1.648789902
Distance,14.530249709
Cost,41.46666666666667

Visit Name,Location,x,y,windowStart,windowEnd,visitLength,Transport Mode
