Depot Name,Location,x,y,commenceTime
DEPOT,HA1 9GF,51.585237,-0.329686,20140610T090000


Visit Name,Location,x,y,windowStart,windowEnd,visitLength,Transport Mode
v48,SE3 7DF,51.475516,0.022994,20140610T130000,20140610T170000,30.0,Public Transport
v5,SE8 4HZ,51.471391,-0.024115,20140610T090000,20140610T130000,30.0,Public Transport
Route Name,Route0
Time,269.0
Emissions,17.270412994
Distance,68.836359355
Cost,75.8

Visit Name,Location,x,y,windowStart,windowEnd,visitLength,Transport Mode
v31,SE12 8BP,51.451997,0.026286,20140610T090000,20140610T130000,30.0,Public Transport
v43,SE12 8SS,51.455336,0.012558,20140610T090000,20140610T130000,30.0,Public Transport
Route Name,Route1
Time,265.0
Emissions,15.305852646
Distance,70.11603493999999
Cost,68.8

Visit Name,Location,x,y,windowStart,windowEnd,visitLength,Transport Mode
v60,W2 1EB,51.566901,-0.209532,20140610T130000,20140610T170000,30.0,Car
v19,SE17 3RD,51.487667,-0.104147,20140610T090000,20140610T130000,30.0,Public Transport
Returning to Car,W2 1EB,51.566901,-0.209532,20140610T090000,20140610T090000,0.0,Public Transport
Route Name,Route2
Time,237.48006733
Emissions,11.624818832
Distance,51.4338668
Cost,77.91919548733333

Visit Name,Location,x,y,windowStart,windowEnd,visitLength,Transport Mode
v47,SE25 4XL,51.399524,-0.07999,20140610T090000,20140610T130000,30.0,Car
v20,SE25 5PD,51.38934,-0.090176,20140610T130000,20140610T170000,30.0,Public Transport
Returning to Car,SE25 4XL,51.399524,-0.07999,20140610T090000,20140610T090000,0.0,Public Transport
Route Name,Route3
Time,268.00230689
Emissions,23.887229851999997
Distance,66.385370714
Cost,81.87841211146666

Visit Name,Location,x,y,windowStart,windowEnd,visitLength,Transport Mode
v29,SE9 2LL,51.446535,0.08289,20140610T090000,20140610T130000,30.0,Public Transport
v12,SE9 5DL,51.450285,0.055917,20140610T130000,20140610T170000,30.0,Public Transport
v28,SE9 5QR,51.44146,0.050412,20140610T130000,20140610T170000,30.0,Public Transport
Route Name,Route4
Time,327.0
Emissions,17.294027779
Distance,81.857529558
